time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
2.465820312499949e-002	4.293664e-002	2.586014e-005
2.543945312499944e-002	-5.519317e-002	-3.323972e-005
2.631835937499939e-002	-1.649069e-001	-9.917242e-005
2.719726562499934e-002	-2.726111e-001	-1.634816e-004
2.817382812499929e-002	-3.883304e-001	-2.317846e-004
2.885742187499925e-002	-4.659590e-001	-2.769506e-004
2.983398437499919e-002	-5.707592e-001	-3.368029e-004
3.081054687499914e-002	-6.669748e-001	-3.902644e-004
3.178710937499908e-002	-7.531585e-001	-4.365225e-004
3.276367187499903e-002	-8.280139e-001	-4.749685e-004
3.374023437499897e-002	-8.904152e-001	-5.051929e-004
3.481445312499891e-002	-9.435579e-001	-5.286828e-004
3.588867187499885e-002	-9.795329e-001	-5.418955e-004
3.696289062499879e-002	-9.976855e-001	-5.449799e-004
3.803710937499873e-002	-9.976855e-001	-5.382620e-004
3.911132812499867e-002	-9.795329e-001	-5.222107e-004
4.018554687499860e-002	-9.435579e-001	-4.974100e-004
4.125976562499854e-002	-8.904152e-001	-4.645334e-004
4.233398437499848e-002	-8.210716e-001	-4.243251e-004
4.340820312499842e-002	-7.367888e-001	-3.775845e-004
4.448242187499836e-002	-6.391004e-001	-3.251546e-004
4.555664062499830e-002	-5.297837e-001	-2.679128e-004
4.663085937499824e-002	-4.108277e-001	-2.067637e-004
4.770507812499818e-002	-2.843968e-001	-1.426331e-004
4.877929687499812e-002	-1.527914e-001	-7.646230e-005
4.985351562499805e-002	-1.840604e-002	-9.203210e-006
4.995117187499805e-002	-6.135731e-003	-3.067887e-006
5.000000000000000e-002	0.000000e+000	0.000000e+000
